Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
6.495,-51,-12,PID,0.058,0.0019,0.058,0.0019,85,4730.0
6.516,-51,-14,PID,0.058,0.0019,0.058,0.0019,85,4940.5
6.539,-52,-12,PID,0.058,0.0019,0.058,0.0019,85,4764.0
6.560,-52,-12,PID,0.058,0.0019,0.058,0.0019,85,4775.5
6.581,-50,-13,PID,0.058,0.0019,0.058,0.0019,85,4579.0
6.604,-53,-12,PID,0.058,0.0019,0.058,0.0019,85,4978.0
6.625,-53,-12,PID,0.058,0.0019,0.058,0.0019,85,4971.5
6.650,-52,-12,PID,0.058,0.0019,0.058,0.0019,85,4960.0
6.672,-52,-13,PID,0.058,0.0019,0.058,0.0019,85,4855.5
6.693,-52,-13,PID,0.058,0.0019,0.058,0.0019,85,4866.5
6.713,-50,-11,PID,0.058,0.0019,0.058,0.0019,85,4440.5
6.735,-50,-12,PID,0.058,0.0019,0.058,0.0019,85,4454.5
6.756,-51,-14,PID,0.058,0.0019,0.058,0.0019,85,4738.5
6.776,-53,-9,PID,0.058,0.0019,0.058,0.0019,85,4581.0
6.799,-53,-9,PID,0.058,0.0019,0.058,0.0019,85,4586.5
6.819,-48,-13,PID,0.058,0.0019,0.058,0.0019,85,4240.0
6.840,-48,-14,PID,0.058,0.0019,0.058,0.0019,85,4410.5
6.864,-48,-14,PID,0.058,0.0019,0.058,0.0019,85,4421.5
6.884,-51,-10,PID,0.058,0.0019,0.058,0.0019,85,4344.5
6.904,-50,-9,PID,0.058,0.0019,0.058,0.0019,85,4380.5
6.925,-50,-9,PID,0.058,0.0019,0.058,0.0019,85,4380.5
6.946,-46,-13,PID,0.058,0.0019,0.058,0.0019,85,3978.5
6.974,-48,-13,PID,0.058,0.0019,0.058,0.0019,85,4271.0
6.996,-48,-13,PID,0.058,0.0019,0.058,0.0019,85,4271.0
7.017,-51,-10,PID,0.058,0.0019,0.058,0.0019,85,4432.5
7.039,-51,-11,PID,0.058,0.0019,0.058,0.0019,85,4454.0
7.062,-47,-11,PID,0.058,0.0019,0.058,0.0019,85,3953.0
7.082,-46,-13,PID,0.058,0.0019,0.058,0.0019,85,3890.0
7.105,-48,-12,PID,0.058,0.0019,0.058,0.0019,85,4173.0
7.126,-48,-12,PID,0.058,0.0019,0.058,0.0019,85,4172.0
7.147,-47,-11,PID,0.058,0.0019,0.058,0.0019,85,3787.5
7.171,-47,-10,PID,0.058,0.0019,0.058,0.0019,85,3878.5
7.194,-47,-10,PID,0.058,0.0019,0.058,0.0019,85,3878.5
7.214,-49,-10,PID,0.058,0.0019,0.058,0.0019,85,4150.0
