Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
8.115,95,70,PID,0.005,0.0001,0.005,0.0001,35,36975.5
8.138,123,54,PID,0.005,0.0001,0.005,0.0001,35,33663.0
8.158,138,47,PID,0.005,0.0001,0.005,0.0001,35,41769.5
8.179,150,35,PID,0.005,0.0001,0.005,0.0001,35,40415.5
8.202,157,30,PID,0.005,0.0001,0.005,0.0001,35,44237.0
8.227,165,18,PID,0.005,0.0001,0.005,0.0001,35,41427.5
8.248,171,4,PID,0.005,0.0001,0.005,0.0001,35,40211.5
8.271,172,-10,PID,0.005,0.0001,0.005,0.0001,35,39191.0
8.294,171,-17,PID,0.005,0.0001,0.005,0.0001,35,42083.5
8.314,164,-28,PID,0.005,0.0001,0.005,0.0001,35,38465.0
8.338,153,-41,PID,0.005,0.0001,0.005,0.0001,35,36575.0
8.359,148,-47,PID,0.005,0.0001,0.005,0.0001,35,40792.0
8.380,137,-56,PID,0.005,0.0001,0.005,0.0001,35,37736.0
8.401,131,-61,PID,0.005,0.0001,0.005,0.0001,35,41220.0
8.422,120,-69,PID,0.005,0.0001,0.005,0.0001,35,38390.0
8.443,107,-78,PID,0.005,0.0001,0.005,0.0001,35,37533.0
8.463,101,-83,PID,0.005,0.0001,0.005,0.0001,35,41343.0
8.484,90,-86,PID,0.005,0.0001,0.005,0.0001,35,40773.0
8.507,79,-87,PID,0.005,0.0001,0.005,0.0001,35,41781.5
8.530,74,-88,PID,0.005,0.0001,0.005,0.0001,35,43668.0
8.555,68,-88,PID,0.005,0.0001,0.005,0.0001,35,43743.5
8.575,61,-86,PID,0.005,0.0001,0.005,0.0001,35,44014.5
8.594,58,-85,PID,0.005,0.0001,0.005,0.0001,35,45143.5
8.615,55,-83,PID,0.005,0.0001,0.005,0.0001,35,45273.0
8.639,53,-82,PID,0.005,0.0001,0.005,0.0001,35,45489.5
8.660,50,-80,PID,0.005,0.0001,0.005,0.0001,35,45500.0
8.681,48,-78,PID,0.005,0.0001,0.005,0.0001,35,45665.5
8.702,47,-76,PID,0.005,0.0001,0.005,0.0001,35,45735.5
8.722,46,-75,PID,0.005,0.0001,0.005,0.0001,35,45572.5
8.743,45,-74,PID,0.005,0.0001,0.005,0.0001,35,45595.0
8.765,44,-73,PID,0.005,0.0001,0.005,0.0001,35,45619.5
8.785,44,-72,PID,0.005,0.0001,0.005,0.0001,35,45667.0
