Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
5.047,-18,47,PID,0.005,0.0001,0.005,0.0001,35,40697.5
5.068,-7,52,PID,0.005,0.0001,0.005,0.0001,35,44309.0
5.088,11,57,PID,0.005,0.0001,0.005,0.0001,35,41672.5
5.112,35,64,PID,0.005,0.0001,0.005,0.0001,35,38943.0
5.135,48,69,PID,0.005,0.0001,0.005,0.0001,35,43188.5
5.155,63,72,PID,0.005,0.0001,0.005,0.0001,35,42747.5
5.175,91,74,PID,0.005,0.0001,0.005,0.0001,35,37197.5
5.197,108,76,PID,0.005,0.0001,0.005,0.0001,35,41651.0
5.217,122,76,PID,0.005,0.0001,0.005,0.0001,35,43390.5
5.240,131,76,PID,0.005,0.0001,0.005,0.0001,35,45189.0
5.262,140,75,PID,0.005,0.0001,0.005,0.0001,35,45425.5
5.283,149,72,PID,0.005,0.0001,0.005,0.0001,35,45001.0
5.306,155,70,PID,0.005,0.0001,0.005,0.0001,35,46293.0
5.327,160,66,PID,0.005,0.0001,0.005,0.0001,35,45587.0
5.347,162,58,PID,0.005,0.0001,0.005,0.0001,35,43750.5
5.371,163,54,PID,0.005,0.0001,0.005,0.0001,35,45609.0
5.392,162,41,PID,0.005,0.0001,0.005,0.0001,35,41132.5
5.413,158,23,PID,0.005,0.0001,0.005,0.0001,35,38494.5
5.435,155,14,PID,0.005,0.0001,0.005,0.0001,35,43220.0
5.462,149,1,PID,0.005,0.0001,0.005,0.0001,35,40819.0
5.483,139,-15,PID,0.005,0.0001,0.005,0.0001,35,38928.5
5.503,133,-23,PID,0.005,0.0001,0.005,0.0001,35,43200.5
5.525,123,-34,PID,0.005,0.0001,0.005,0.0001,35,40904.0
5.546,117,-41,PID,0.005,0.0001,0.005,0.0001,35,43596.0
5.567,106,-50,PID,0.005,0.0001,0.005,0.0001,35,41775.5
5.588,90,-59,PID,0.005,0.0001,0.005,0.0001,35,39924.5
5.610,83,-65,PID,0.005,0.0001,0.005,0.0001,35,43784.5
5.633,64,-71,PID,0.005,0.0001,0.005,0.0001,35,39709.0
5.653,41,-75,PID,0.005,0.0001,0.005,0.0001,35,38816.0
5.676,30,-78,PID,0.005,0.0001,0.005,0.0001,35,43555.5
5.697,11,-80,PID,0.005,0.0001,0.005,0.0001,35,40596.0
5.718,-13,-80,PID,0.005,0.0001,0.005,0.0001,35,39104.5
5.739,-25,-80,PID,0.005,0.0001,0.005,0.0001,35,43688.5
5.760,-42,-78,PID,0.005,0.0001,0.005,0.0001,35,41758.0
5.784,-60,-73,PID,0.005,0.0001,0.005,0.0001,35,40867.0
5.807,-69,-70,PID,0.005,0.0001,0.005,0.0001,35,44545.5
5.829,-81,-65,PID,0.005,0.0001,0.005,0.0001,35,43070.0
5.850,-91,-58,PID,0.005,0.0001,0.005,0.0001,35,43173.0
5.873,-100,-51,PID,0.005,0.0001,0.005,0.0001,35,42826.0
5.895,-108,-48,PID,0.005,0.0001,0.005,0.0001,35,44291.5
5.916,-114,-45,PID,0.005,0.0001,0.005,0.0001,35,44298.5
5.938,-120,-43,PID,0.005,0.0001,0.005,0.0001,35,44853.0
5.958,-123,-41,PID,0.005,0.0001,0.005,0.0001,35,44453.5
5.978,-126,-36,PID,0.005,0.0001,0.005,0.0001,35,42775.0
6.001,-128,-33,PID,0.005,0.0001,0.005,0.0001,35,43661.5
6.021,-129,-29,PID,0.005,0.0001,0.005,0.0001,35,42914.5
6.041,-130,-25,PID,0.005,0.0001,0.005,0.0001,35,42622.5
6.063,-131,-23,PID,0.005,0.0001,0.005,0.0001,35,43386.0
6.083,-130,-14,PID,0.005,0.0001,0.005,0.0001,35,39231.5
6.107,-128,-6,PID,0.005,0.0001,0.005,0.0001,35,39286.0
6.131,-127,-3,PID,0.005,0.0001,0.005,0.0001,35,40958.5
6.152,-125,1,PID,0.005,0.0001,0.005,0.0001,35,39982.5
6.176,-121,7,PID,0.005,0.0001,0.005,0.0001,35,38201.5
6.198,-120,11,PID,0.005,0.0001,0.005,0.0001,35,39198.5
6.219,-115,18,PID,0.005,0.0001,0.005,0.0001,35,36595.0
6.243,-107,25,PID,0.005,0.0001,0.005,0.0001,35,34287.0
6.264,-104,30,PID,0.005,0.0001,0.005,0.0001,35,35760.0
6.286,-95,37,PID,0.005,0.0001,0.005,0.0001,35,33012.0
6.306,-92,42,PID,0.005,0.0001,0.005,0.0001,35,35052.0
6.327,-80,48,PID,0.005,0.0001,0.005,0.0001,35,31465.5
6.348,-50,59,PID,0.005,0.0001,0.005,0.0001,35,36228.5
6.371,-36,66,PID,0.005,0.0001,0.005,0.0001,35,42917.5
6.392,-17,73,PID,0.005,0.0001,0.005,0.0001,35,41117.0
6.413,4,79,PID,0.005,0.0001,0.005,0.0001,35,40459.5
6.435,15,83,PID,0.005,0.0001,0.005,0.0001,35,44424.5
6.463,35,89,PID,0.005,0.0001,0.005,0.0001,35,40384.5
6.485,54,91,PID,0.005,0.0001,0.005,0.0001,35,40928.0
6.507,66,93,PID,0.005,0.0001,0.005,0.0001,35,43868.5
6.529,81,90,PID,0.005,0.0001,0.005,0.0001,35,42398.0
6.550,110,87,PID,0.005,0.0001,0.005,0.0001,35,36909.0
6.571,127,85,PID,0.005,0.0001,0.005,0.0001,35,42013.0
6.592,140,81,PID,0.005,0.0001,0.005,0.0001,35,43120.5
6.613,151,72,PID,0.005,0.0001,0.005,0.0001,35,42174.0
6.634,158,67,PID,0.005,0.0001,0.005,0.0001,35,45057.0
